contractSymbol,strike,lastPrice,ask,volume,openInterest,Expiration_date,Symbol,Days_until_exp,Div_yield,Stock_price,Delta,Gamma,Vega,Theta,Rho,Implied_vol (%),Moneyness_pct,Approx_win_prob_pct
MRVL240920P00072500,72.5,1.27,1.39,365.0,1495.0,2024-09-20,MRVL,18,0.0031,76.24,-0.27311105324733365,0.046251315702370885,0.056300624517040085,-0.063762545450679,-0.01089310714706397,42.46622973265771,-0.049055613850996785,0.7268889467526664
MRVL241018P00070000,70.0,1.8,2.12,473.0,2078.0,2024-10-18,MRVL,46,0.0031,76.24,-0.2465215696519657,0.02780897672091818,0.08536751708237812,-0.03641447176466196,-0.025945828301349425,41.90606662270122,-0.08184679958027276,0.7534784303480343
MRVL241018P00072500,72.5,2.62,2.64,534.0,513.0,2024-10-18,MRVL,46,0.0031,76.24,-0.32587387902798615,0.031950885845646,0.09751955977231529,-0.04087079326484728,-0.03460070324690862,41.665642772542235,-0.049055613850996785,0.6741261209720139
MSFT240906P00410000,410.0,1.55,1.59,3547.0,1975.0,2024-09-06,MSFT,4,0.0072000003,417.14,-0.24088375961885755,0.029062810099429456,0.13602479158160624,-0.40508529701828133,-0.011180746036646087,24.544244270532896,-0.017116555592846493,0.7591162403811424
MSFT240906P00412500,412.5,2.07,2.21,1182.0,562.0,2024-09-06,MSFT,4,0.0072000003,417.14,-0.3114584527957359,0.03483811770001251,0.15437310138326824,-0.4325644749989984,-0.014463727031365899,23.237325781779976,-0.011123363858656534,0.6885415472042641
MSFT240913P00405000,405.0,2.08,2.1,127.0,906.0,2024-09-13,MSFT,11,0.0072000003,417.14,-0.21364958145985402,0.017504372136104156,0.21081708638961844,-0.2091372650058796,-0.027479620918836045,22.96655073028646,-0.029102939061226414,0.786350418540146
MSFT240913P00410000,410.0,3.07,3.25,240.0,725.0,2024-09-13,MSFT,11,0.0072000003,417.14,-0.30216117700099776,0.022479168701665327,0.2525993115809094,-0.23054524376365082,-0.038902652577664905,21.428334723101212,-0.017116555592846493,0.6978388229990022
MSFT240920P00405000,405.0,3.15,3.3,371.0,13204.0,2024-09-20,MSFT,18,0.0072000003,417.14,-0.2501167663725812,0.015620438635556537,0.2944429272763683,-0.16677130928968528,-0.0529873137421774,21.966688290458574,-0.029102939061226414,0.7498832336274188
MSFT240920P00410000,410.0,4.35,4.6,290.0,5391.0,2024-09-20,MSFT,18,0.0072000003,417.14,-0.32943312934328983,0.018680759798224793,0.33524238367581843,-0.17774352053145437,-0.06988968282531263,20.91322786757709,-0.017116555592846493,0.6705668706567102
MSFT240920P00412500,412.5,6.05,5.4,207.0,934.0,2024-09-20,MSFT,18,0.0072000003,417.14,-0.3874347709702407,0.01791178095502882,0.35474685656701016,-0.20731966457677897,-0.08265549193769259,23.080035474793938,-0.011123363858656534,0.6125652290297593
MSFT241018P00395000,395.0,4.2,4.35,147.0,5183.0,2024-10-18,MSFT,46,0.0072000003,417.14,-0.2119386124379219,0.00879289416487576,0.4290915117773452,-0.09268577829654406,-0.11660969312767712,22.253044520804348,-0.05307570599798626,0.7880613875620781
MSFT241018P00400000,400.0,5.2,5.4,339.0,4805.0,2024-10-18,MSFT,46,0.0072000003,417.14,-0.2553980494153514,0.010048841685928228,0.47590703154815134,-0.09831834500597793,-0.14069622225618336,21.59620675088565,-0.041089322529606336,0.7446019505846486
MSFT241018P00405000,405.0,6.5,6.7,157.0,5322.0,2024-10-18,MSFT,46,0.0072000003,417.14,-0.3066743808967649,0.011233850506250797,0.5199729954950614,-0.1031762965694699,-0.1692665379590497,21.106854109727983,-0.029102939061226414,0.6933256191032351
MSFT241018P00410000,410.0,8.03,8.25,268.0,8314.0,2024-10-18,MSFT,46,0.0072000003,417.14,-0.36369890772646885,0.01232737633184582,0.5559527448709987,-0.1051238064258179,-0.2011458720108349,20.5654673629557,-0.017116555592846493,0.6363010922735312
MSTR240906P00125000,125.0,1.87,2.03,2024.0,930.0,2024-09-06,MSTR,4,0.0,132.42,-0.24776791258723874,0.026116025659732315,0.0438415408297727,-0.4745790589229464,-0.0038004851490194146,87.35835120758544,-0.05603383174747008,0.7522320874127613
MSTR240906P00128000,128.0,2.76,2.92,479.0,732.0,2024-09-06,MSTR,4,0.0,132.42,-0.3342305828391705,0.030606690416301395,0.050456927120421734,-0.535437073287449,-0.005152746715568543,85.7887091934304,-0.033378643709409364,0.6657694171608295
MSTR240906P00130000,130.0,3.57,3.85,2016.0,1636.0,2024-09-06,MSTR,4,0.0,132.42,-0.39924647668487134,0.032406809154601424,0.05352962406891397,-0.568386300355381,-0.0061850102402860995,85.9574707011632,-0.018275185017368883,0.6007535233151287
MSTR240920P00120000,120.0,3.8,4.05,489.0,4002.0,2024-09-20,MSTR,18,0.0,132.42,-0.2524751312082196,0.013900164727115782,0.09393507960899866,-0.19944574808447785,-0.01836135955459353,78.14857315600986,-0.09379247847757127,0.7475248687917804
MSTR240920P00125000,125.0,5.63,6.15,131.0,3510.0,2024-09-20,MSTR,18,0.0,132.42,-0.33374977955140683,0.015711961259123285,0.10697466185837028,-0.22798126475970576,-0.024571304782124687,78.73425365337383,-0.05603383174747008,0.6662502204485932
MSTR241018P00120000,120.0,8.93,9.15,116.0,4145.0,2024-10-18,MSTR,46,0.0,132.42,-0.3074865765389334,0.00912599143565913,0.1652565515649574,-0.14123199272773515,-0.0625692913261133,81.94198774410253,-0.09379247847757127,0.6925134234610666
MSTR241018P00125000,125.0,11.04,11.65,119.0,852.0,2024-10-18,MSTR,46,0.0,132.42,-0.3582469604096703,0.00976141256979005,0.17557368932846534,-0.1483092569031417,-0.07369964040774338,81.39067157338623,-0.05603383174747008,0.6417530395903297
MU240906P00093000,93.0,1.01,0.99,321.0,2542.0,2024-09-06,MU,4,0.0047999998,96.24,-0.27304958007770685,0.05704175738017942,0.03349895242981957,-0.23899644863420877,-0.00299034614596186,57.85754122827461,-0.03366583541147127,0.7269504199222931
MU240906P00094000,94.0,1.18,1.29,362.0,511.0,2024-09-06,MU,4,0.0047999998,96.24,-0.3240974201936119,0.06656537015302515,0.03621952536756982,-0.23881512396470803,-0.003547341826890331,53.60632659917975,-0.023275145469659135,0.6759025798063881
MU240906P00095000,95.0,1.55,1.67,1033.0,1601.0,2024-09-06,MU,4,0.0047999998,96.24,-0.3940603991179251,0.07160113726906561,0.03876727291203517,-0.25375241820168676,-0.004325739947416797,53.34171511741515,-0.012884455527846997,0.6059396008820749
MU240920P00090000,90.0,1.58,1.66,1001.0,13658.0,2024-09-20,MU,18,0.0047999998,96.24,-0.24314049090997614,0.03019996191788611,0.06691053833667136,-0.08715797358727913,-0.012316090502824,48.50620070662319,-0.06483790523690768,0.7568595090900239
MU240920P00092500,92.5,2.3,2.45,1808.0,2257.0,2024-09-20,MU,18,0.0047999998,96.24,-0.32639090730874976,0.03561077487211465,0.07705530195665972,-0.09735367320007612,-0.016621356320179147,47.372928583430465,-0.03886118038237734,0.6736090926912502
MU241018P00090000,90.0,4.65,4.55,314.0,4160.0,2024-10-18,MU,46,0.0047999998,96.24,-0.32337984032548317,0.01833809067142324,0.1227142799441706,-0.07217626379288723,-0.04505885729549079,57.32773612048001,-0.06483790523690768,0.6766201596745168
MU241018P00092500,92.5,5.75,5.5,259.0,4652.0,2024-10-18,MU,46,0.0047999998,96.24,-0.37333843252402743,0.01923348625448391,0.12937191454653135,-0.07603326497419573,-0.052500908390372296,57.624317930645844,-0.03886118038237734,0.6266615674759726
NBIX241018P00120000,120.0,2.45,2.45,119.0,521.0,2024-10-18,NBIX,46,0.0,127.06,-0.2679600802853136,0.02329708761533804,0.14857666225895697,-0.046241166252921996,-0.04599622900954493,31.344857197528565,-0.05556430033055251,0.7320399197146864
NBR240920P00070000,70.0,1.75,2.15,632.0,930.0,2024-09-20,NBR,18,0.0,75.37,-0.26400261103773115,0.03213220097396305,0.0547172222633539,-0.08979299312000467,-0.01067566526823146,60.78646617077021,-0.07124850736367261,0.7359973889622689
NBR241018P00070000,70.0,4.2,4.3,654.0,715.0,2024-10-18,NBR,46,0.0,75.37,-0.323292339031066,0.020549873951211817,0.09609250240581617,-0.06479331919427524,-0.036001671377191416,65.31581392928354,-0.07124850736367261,0.676707660968934
NCLH240920P00017000,17.0,0.32,0.31,325.0,5609.0,2024-09-20,NCLH,18,0.0,17.89,-0.2782650147991599,0.1899736546627352,0.013333126819987908,-0.01583324304838094,-0.0026127917826198753,44.46704915974103,-0.04974846282839578,0.7217349852008401
NEM241018P00050000,50.0,0.84,0.87,2032.0,4167.0,2024-10-18,NEM,46,0.0187,53.39,-0.23360249975076597,0.0543910875826163,0.05805278441649089,-0.017153732610547846,-0.01673927002226765,29.710537106907715,-0.06349503652369358,0.766397500249234
NET240920P00080000,80.0,1.76,1.74,133.0,1297.0,2024-09-20,NET,18,0.0,82.14,-0.35326883864604164,0.05287165697635715,0.06779096504121847,-0.06887202945227994,-0.015177946392190283,38.5353987672147,-0.02605308010713417,0.6467311613539584
NFLX240906P00685000,685.0,3.1,3.65,663.0,666.0,2024-09-06,NFLX,4,0.0,701.35,-0.22764189147515246,0.01305851798340235,0.2216545385880832,-0.8529033363898911,-0.01783634417381898,31.48806746994812,-0.023312183645825938,0.7723581085248475
NFLX240920P00680000,680.0,7.84,9.3,185.0,1006.0,2024-09-20,NFLX,18,0.0,701.35,-0.2840585993950149,0.007893970987549423,0.5279329647608619,-0.37945835792891874,-0.10211399935184894,27.56982513178783,-0.03044129179439655,0.7159414006049851
NIO241004P00003500,3.5,0.13,0.15,543.0,607.0,2024-10-04,NIO,32,0.0,4.04,-0.22163221769813846,0.32677270970142136,0.003556944620873497,-0.004104695997909842,-0.0008989757014798729,76.06966086099676,-0.13366336633663367,0.7783677823018615
NKE240906P00082000,82.0,0.43,0.51,721.0,812.0,2024-09-06,NKE,4,0.0178,83.32,-0.28020666792866356,0.13949263171956439,0.029371920954400388,-0.09876232463605987,-0.0026051777907954462,27.676771832455128,-0.01584253480556881,0.7197933320713364
NKE240920P00080000,80.0,0.55,0.69,1276.0,9164.0,2024-09-20,NKE,18,0.0178,83.32,-0.2059272496912805,0.06337105849181625,0.05271246211479684,-0.033452708841798455,-0.008725134375367418,24.296525793915652,-0.03984637542006713,0.7940727503087195
NKE240920P00081000,81.0,0.84,0.93,101.0,554.0,2024-09-20,NKE,18,0.0178,83.32,-0.2806457182406965,0.07363780373587947,0.06235449887902322,-0.039936134653471046,-0.011935571504322609,24.733683721763615,-0.02784445511281797,0.7193542817593035
NKE240920P00082000,82.0,1.33,1.25,109.0,556.0,2024-09-20,NKE,18,0.0178,83.32,-0.369094844106185,0.07604614997526309,0.06980532545629901,-0.04814323265207341,-0.015808337470458466,26.812243900898082,-0.01584253480556881,0.630905155893815
NOVA240920P00010000,10.0,0.4,0.5,210.0,568.0,2024-09-20,NOVA,18,0.0,11.11,-0.2636007399135074,0.14538762726174193,0.008059390998364028,-0.01998819751034824,-0.00164150345117543,91.06825574709289,-0.09990999099909986,0.7363992600864926
NSSC240920P00045000,45.0,1.5,1.6,276.0,1061.0,2024-09-20,NSSC,18,0.0108,46.38,-0.3695333827970231,0.06889801996177182,0.03887214021353706,-0.055192798485147965,-0.009187304274145732,53.18517374010894,-0.02975420439844766,0.6304666172029769
NU240920P00014500,14.5,0.26,0.27,290.0,8539.0,2024-09-20,NU,18,0.0,14.97,-0.3204052732100676,0.2994005067154094,0.011894666762426289,-0.011270758064138273,-0.0024936001347721864,35.94814684849242,-0.03139612558450238,0.6795947267899324
NU241018P00014000,14.0,0.31,0.58,315.0,19692.0,2024-10-18,NU,46,0.0,14.97,-0.25912060564206385,0.17419828875256615,0.01720793696048231,-0.006039418076646294,-0.005279332368691454,34.976500436013154,-0.06479625918503679,0.7408793943579361
NUVL240920P00075000,75.0,5.06,3.7,826.0,751.0,2024-09-20,NUVL,18,0.0,85.13,-0.278979331397342,0.013453836750553342,0.06352526863493772,-0.22967355391352995,-0.01420742982666857,132.11600999909606,-0.11899447903206856,0.721020668602658
NVDA240906P00114000,114.0,0.89,0.93,10711.0,7490.0,2024-09-06,NVDA,4,0.00029999999,119.37,-0.2115572123009276,0.04019002403297653,0.036170672856837414,-0.2574465768097955,-0.0028650412497449756,57.63427139100234,-0.04498617743151549,0.7884427876990724
NVDA240906P00115000,115.0,1.14,1.14,47713.0,21404.0,2024-09-06,NVDA,4,0.00029999999,119.37,-0.2556512321736448,0.044685174927758385,0.040180132059823404,-0.2854101294491538,-0.003469258876837712,57.58248230517382,-0.03660886319845861,0.7443487678263552
NVDA240906P00116000,116.0,1.4,1.43,13925.0,8991.0,2024-09-06,NVDA,4,0.00029999999,119.37,-0.3013542827305258,0.04920095475979382,0.04353686060837907,-0.30390025307166035,-0.004095621091470736,56.666457591564466,-0.02823154896540173,0.6986457172694742
NVDA240906P00117000,117.0,1.7,1.76,22741.0,4277.0,2024-09-06,NVDA,4,0.00029999999,119.37,-0.3513069558967855,0.053367117958028974,0.046348527148468176,-0.31698236845235594,-0.004781958734394145,55.61663044598678,-0.019854234732344846,0.6486930441032145
NVDA240913P00112000,112.0,1.44,2.0,1027.0,1861.0,2024-09-13,NVDA,11,0.00029999999,119.37,-0.22201447140218855,0.027608445998380884,0.0616793462781345,-0.14250313015656227,-0.008420764551617365,52.02446125882626,-0.06174080589762926,0.7779855285978114
NVDA240913P00113000,113.0,1.65,1.8,1077.0,2147.0,2024-09-13,NVDA,11,0.00029999999,119.37,-0.24937048848126409,0.029920245942639714,0.06576358106534567,-0.1492304531081688,-0.009468162923486508,51.18351253172838,-0.053363491664572375,0.7506295115187359
NVDA240913P00114000,114.0,1.94,2.46,1228.0,1369.0,2024-09-13,NVDA,11,0.00029999999,119.37,-0.28163198407514867,0.03187122837600875,0.06995353970286074,-0.15825335839672858,-0.010716141526593422,51.11174216041523,-0.04498617743151549,0.7183680159248513
NVDA240913P00115000,115.0,2.24,2.6,5736.0,3938.0,2024-09-13,NVDA,11,0.00029999999,119.37,-0.31466308277687327,0.03378997622896111,0.07358090991168056,-0.16482531984761692,-0.011994819680841314,50.709235065594505,-0.03660886319845861,0.6853369172231267
NVDA240913P00116000,116.0,2.58,2.9,1910.0,1186.0,2024-09-13,NVDA,11,0.00029999999,119.37,-0.34967337979386004,0.03545952291945409,0.07673034610269769,-0.1704288334010231,-0.013356752696384838,50.38996544167684,-0.02823154896540173,0.65032662020614
NVDA240913P00117000,117.0,2.96,3.9,2174.0,1154.0,2024-09-13,NVDA,11,0.00029999999,119.37,-0.38623798932505315,0.03683457440509183,0.07928691572811508,-0.1747607819677134,-0.014786655648444412,50.12514700910222,-0.019854234732344846,0.6137620106749468
NVDA240920P00110000,110.0,1.7,1.75,12109.0,83852.0,2024-09-20,NVDA,18,0.00029999999,119.37,-0.2112455872964154,0.02153588354242997,0.07666336895656146,-0.1046499889716401,-0.013273650079113061,50.658832641083386,-0.07849543436374302,0.7887544127035846
NVDA240920P00111000,111.0,1.93,2.12,2380.0,6736.0,2024-09-20,NVDA,18,0.00029999999,119.37,-0.23398964313798776,0.022982983070668008,0.08126700105628552,-0.11000915774493876,-0.014725938298079829,50.319672747327125,-0.07011812013068613,0.7660103568620122
NVDA240920P00112000,112.0,2.2,2.8,3154.0,12384.0,2024-09-20,NVDA,18,0.00029999999,119.37,-0.2587953983813418,0.024329375513344163,0.08577829807877221,-0.1155794558037553,-0.016319317626685825,50.17373540557617,-0.06174080589762926,0.7412046016186582
NVDA240920P00113000,113.0,2.58,2.65,8573.0,12390.0,2024-09-20,NVDA,18,0.00029999999,119.37,-0.2876354592494542,0.025244288695625085,0.09039061255030062,-0.12351162406460522,-0.018204429089337306,50.95539387550113,-0.053363491664572375,0.7123645407505458
NVDA240920P00114000,114.0,2.79,3.45,2941.0,6333.0,2024-09-20,NVDA,18,0.00029999999,119.37,-0.31105018241334936,0.026892606816094042,0.09365786516189532,-0.12414829629704179,-0.019686334150053518,49.561144126275536,-0.04498617743151549,0.6889498175866506
NVDA240920P00115000,115.0,3.12,3.2,18178.0,45230.0,2024-09-20,NVDA,18,0.00029999999,119.37,-0.3387951033405563,0.0280560966113182,0.09699758540825074,-0.1273355574779298,-0.021482320994077014,49.19983503741581,-0.03660886319845861,0.6612048966594437
NVDA240920P00116000,116.0,3.65,5.0,2590.0,6163.0,2024-09-20,NVDA,18,0.00029999999,119.37,-0.3705333757036582,0.028184868117864848,0.10013467614336778,-0.13488521400850048,-0.023612012703415765,50.558998446646086,-0.02823154896540173,0.6294666242963418
NVDA240920P00117000,117.0,3.9,4.15,5258.0,11729.0,2024-09-20,NVDA,18,0.00029999999,119.37,-0.3977790456536179,0.02980800690120093,0.10226272859775419,-0.1325190726404308,-0.02533915832148294,48.82187000495647,-0.019854234732344846,0.6022209543463821
NVDA240927P00108000,108.0,1.91,2.11,343.0,837.0,2024-09-27,NVDA,25,0.00029999999,119.37,-0.20081925917656207,0.017603428132858742,0.087676694130638,-0.08638198464985082,-0.017726919417053944,51.032798293228424,-0.09525006282985678,0.7991807408234379
NVDA240927P00109000,109.0,2.21,3.2,356.0,610.0,2024-09-27,NVDA,25,0.00029999999,119.37,-0.22269093053190736,0.018508780945012807,0.09314662639171466,-0.09260635086045835,-0.019720595965342976,51.56461537834666,-0.0868727485967999,0.7773090694680926
NVDA240927P00110000,110.0,2.35,2.75,1802.0,4101.0,2024-09-27,NVDA,25,0.00029999999,119.37,-0.23852475872677092,0.01976640231790238,0.096791905654645,-0.09342900349749315,-0.021111037904311583,50.17343995937091,-0.07849543436374302,0.7614752412732291
NVDA240927P00112000,112.0,2.92,4.4,412.0,1325.0,2024-09-27,NVDA,25,0.00029999999,119.37,-0.2819591929718206,0.02170387886705252,0.10551796380632342,-0.10073624712835412,-0.025052587133602304,49.81401109441296,-0.06174080589762926,0.7180408070281794
NVDA240927P00113000,113.0,3.25,3.25,271.0,522.0,2024-09-27,NVDA,25,0.00029999999,119.37,-0.30520881737531624,0.02255259518734289,0.1094622890096067,-0.10411236005534197,-0.02717947113100668,49.731375244646685,-0.053363491664572375,0.6947911826246838
NVDA240927P00114000,114.0,3.65,3.6,277.0,731.0,2024-09-27,NVDA,25,0.00029999999,119.37,-0.3300420569294654,0.023162191861469002,0.113143055019639,-0.10809237046954044,-0.029483774482512853,50.05076437931507,-0.04498617743151549,0.6699579430705346
NVDA240927P00115000,115.0,3.95,4.5,1069.0,9071.0,2024-09-27,NVDA,25,0.00029999999,119.37,-0.3531008473133016,0.02413955104083054,0.11608392926277036,-0.10886326000983143,-0.031574508213314964,49.27258862415687,-0.03660886319845861,0.6468991526866984
NVDA240927P00116000,116.0,4.29,5.05,207.0,693.0,2024-09-27,NVDA,25,0.00029999999,119.37,-0.377464660103383,0.025000705046657527,0.11870554842351094,-0.10957842566621515,-0.03379933600168309,48.649819181844556,-0.02823154896540173,0.622535339896617
NVDA241004P00110000,110.0,3.02,3.1,1692.0,1099.0,2024-10-04,NVDA,32,0.00029999999,119.37,-0.2589740558203715,0.018112282576086276,0.11441190605876185,-0.08632250258924899,-0.029749409219683873,50.56506083820569,-0.07849543436374302,0.7410259441796285
NVDA241004P00115000,115.0,4.65,4.9,1147.0,1543.0,2024-10-04,NVDA,32,0.00029999999,119.37,-0.3611440786971547,0.021556765392095667,0.13237493561151312,-0.09594074991794219,-0.04187058387885042,49.15578828777232,-0.03660886319845861,0.6388559213028453
NVDA241018P00105000,105.0,2.63,2.68,3190.0,26941.0,2024-10-18,NVDA,46,0.00029999999,119.37,-0.2013850763390248,0.013152143850110619,0.11913131160105532,-0.062114665787372875,-0.03360952514580477,50.4398769052277,-0.12038200552902743,0.7986149236609752
NVDA241018P00106000,106.0,2.9,3.0,133.0,3940.0,2024-10-18,NVDA,46,0.00029999999,119.37,-0.2168020967764872,0.013720004480344203,0.12442105696334242,-0.06484178201913379,-0.03626903108268096,50.49917442749078,-0.11200469129597054,0.7831979032235128
NVDA241018P00107000,107.0,3.15,3.15,276.0,8671.0,2024-10-18,NVDA,46,0.00029999999,119.37,-0.23170702793324005,0.014314403158057409,0.12920863741259042,-0.0668968785734021,-0.038826296302188326,50.26468287581608,-0.10362737706291367,0.76829297206676
NVDA241018P00108000,108.0,3.44,4.5,137.0,6496.0,2024-10-18,NVDA,46,0.00029999999,119.37,-0.2477379632498744,0.014862056316602599,0.1340134253573721,-0.0691819331735684,-0.04160336090863966,50.2127549951308,-0.09525006282985678,0.7522620367501256
NVDA241018P00109000,109.0,3.68,3.7,428.0,4964.0,2024-10-18,NVDA,46,0.00029999999,119.37,-0.26276353844066014,0.015493641956690948,0.13820388719096618,-0.07041264914440608,-0.04416617225802156,49.671970375044246,-0.0868727485967999,0.7372364615593399
NVDA241018P00110000,110.0,4.02,4.35,3239.0,57502.0,2024-10-18,NVDA,46,0.00029999999,119.37,-0.28010191401515616,0.01597445134287706,0.14267520869866768,-0.07263627121313142,-0.04720293300718937,49.73558272298034,-0.07849543436374302,0.7198980859848438
NVDA241018P00111000,111.0,4.26,6.85,404.0,4356.0,2024-10-18,NVDA,46,0.00029999999,119.37,-0.2957244166927856,0.016640272147529108,0.1463795392581437,-0.07319230085625474,-0.04985554207792957,48.98516735138021,-0.07011812013068613,0.7042755833072144
NVDA241018P00112000,112.0,4.63,6.9,720.0,7676.0,2024-10-18,NVDA,46,0.00029999999,119.37,-0.31383822470525446,0.017076966702324833,0.15030011552471634,-0.07501808293724126,-0.05304676184257935,49.010962089086476,-0.06174080589762926,0.6861617752947455
NVDA241018P00113000,113.0,5.1,6.1,909.0,3569.0,2024-10-18,NVDA,46,0.00029999999,119.37,-0.33321682411581244,0.017310658436433604,0.15406050444072358,-0.07760506793556303,-0.05655427564517237,49.55898159908459,-0.053363491664572375,0.6667831758841876
NVDA241018P00114000,114.0,5.37,6.0,324.0,5046.0,2024-10-18,NVDA,46,0.00029999999,119.37,-0.35024270914858124,0.017956885493438567,0.15700266874769236,-0.07742707311837009,-0.05945580825685122,48.687857780967946,-0.04498617743151549,0.6497572908514188
NVDA241018P00115000,115.0,5.75,6.05,3040.0,20395.0,2024-10-18,NVDA,46,0.00029999999,119.37,-0.3687934105458519,0.018383744038980843,0.1598309988218662,-0.07813692225914086,-0.06272535403844869,48.41408116232793,-0.03660886319845861,0.6312065894541481
NVDA241018P00116000,116.0,6.65,7.0,756.0,4497.0,2024-10-18,NVDA,46,0.00029999999,119.37,-0.3902168793801144,0.017676753521703448,0.1626164969312867,-0.08416155856485186,-0.0670824019458408,51.22792205105719,-0.02823154896540173,0.6097831206198856
NVO240927P00135000,135.0,3.2,2.95,612.0,602.0,2024-09-27,NVO,25,0.0104,139.16,-0.34386468039819174,0.028145329684120715,0.1340191776791689,-0.09010143330495414,-0.03494383301397074,35.89918790553742,-0.029893647599885,0.6561353196018083
O241018P00060000,60.0,0.6,0.6,167.0,1285.0,2024-10-18,O,46,0.0508,62.11,-0.23358898203620582,0.08591991282136423,0.06753217348329145,-0.010066254255806272,-0.01891505007070175,16.16697899444405,-0.03397198518757043,0.7664110179637942
OKTA240920P00077500,77.5,1.45,1.73,139.0,648.0,2024-09-20,OKTA,18,0.0,78.73,-0.38132142603378305,0.07264557249166173,0.0666398262172915,-0.05177494388131195,-0.015520160155877132,30.009900928790206,-0.015623015368982649,0.618678573966217
ON241018P00070000,70.0,1.6,1.66,2065.0,2422.0,2024-10-18,ON,46,0.0,77.87,-0.21354541875936361,0.02387635875196746,0.08045505218348022,-0.03637328995322616,-0.022973259202860714,44.09404170447224,-0.1010658790291512,0.7864545812406364
OPEN240906P00002000,2.0,0.05,0.06,300.0,964.0,2024-09-06,OPEN,4,0.0,2.15,-0.26870571706645197,1.1603746789414169,0.0007424005581214456,-0.011645124354760136,-6.879093607593117e-05,126.29786226907432,-0.06976744186046507,0.731294282933548
OPEN240920P00002000,2.0,0.13,0.12,157.0,1363.0,2024-09-20,OPEN,18,0.0,2.15,-0.3333863945324379,0.7056023968476114,0.0017361177557705097,-0.005103608217031016,-0.000417590505983708,107.93506835737008,-0.06976744186046507,0.6666136054675621
ORCL240920P00135000,135.0,2.97,3.35,179.0,7124.0,2024-09-20,ORCL,18,0.0113,141.29,-0.3026241636274294,0.02411739166195677,0.10952162604140611,-0.13485003090639192,-0.02253889613299492,46.12825818386912,-0.044518366480288715,0.6973758363725706
OXY240906P00056000,56.0,0.19,0.21,685.0,3294.0,2024-09-06,OXY,4,0.0154,56.98,-0.22926040140229043,0.2175245066885927,0.01807977387815569,-0.05120280810053348,-0.0014521691107735077,23.359997147139474,-0.017199017199017144,0.7707395985977096
OXY240913P00056000,56.0,0.45,0.47,320.0,603.0,2024-09-13,OXY,11,0.0154,56.98,-0.30745135072457885,0.15987322121545824,0.034771472471486396,-0.032976766838552427,-0.005412721272480828,22.22811557459607,-0.017199017199017144,0.6925486492754211
OXY240920P00055000,55.0,0.37,0.39,499.0,16944.0,2024-09-20,OXY,18,0.0154,56.98,-0.2175102652400901,0.10397412184532548,0.037221740331648226,-0.021587002792978115,-0.00628975644700107,22.35871723373794,-0.034749034749034693,0.7824897347599099
OXY240920P00056000,56.0,0.63,0.65,210.0,2622.0,2024-09-20,OXY,18,0.0154,56.98,-0.3330757148047254,0.13325022780395304,0.04599421419840476,-0.025191716433050227,-0.009662854360356006,21.558111450916307,-0.017199017199017144,0.6669242851952746
OXY241018P00055000,55.0,0.86,0.87,316.0,5504.0,2024-10-18,OXY,46,0.0154,56.98,-0.28653685714353494,0.0766364233836772,0.06885037089269057,-0.014373023319604107,-0.02161967625566574,21.956403281535536,-0.034749034749034693,0.7134631428564651
PAAS240920P00019000,19.0,0.33,0.35,266.0,3844.0,2024-09-20,PAAS,18,0.0198,20.21,-0.2498236498384402,0.1534504656828281,0.014256579927949091,-0.017621302344278094,-0.0026501811640435692,46.12484022916925,-0.05987135081642755,0.7501763501615598
PARA240920P00010000,10.0,0.09,0.09,116.0,7429.0,2024-09-20,PARA,18,0.0191,10.47,-0.21908223128460935,0.4358565507668465,0.006867879765206165,-0.005274866051267516,-0.0011744926791973165,29.14782153432033,-0.04489016236867246,0.7809177687153906
PATH240906P00011500,11.5,0.45,0.5,106.0,563.0,2024-09-06,PATH,4,0.0,12.88,-0.25520615922818934,0.12180831239632177,0.004331482766632503,-0.10545434672447337,-0.0004095403102311321,195.5963794754012,-0.10714285714285719,0.7447938407718107
PATH240920P00012000,12.0,0.7,0.71,201.0,2591.0,2024-09-20,PATH,18,0.0,12.88,-0.32985036691377423,0.1271055090148162,0.01035651530937961,-0.02805779527608805,-0.0024403427141175193,99.59508592438195,-0.06832298136645969,0.6701496330862258
PATH241018P00012000,12.0,0.75,0.77,190.0,1374.0,2024-10-18,PATH,46,0.0,12.88,-0.3293476881551878,0.1193101369678882,0.01654589746860294,-0.011330365477811586,-0.0062912854322790595,66.33096128076627,-0.06832298136645969,0.6706523118448122
PAYO241018P00007000,7.0,0.2,0.55,1429.0,1429.0,2024-10-18,PAYO,46,0.0,7.43,-0.2923464664801061,0.3397030156391676,0.009062907361526531,-0.003492850711619917,-0.002989539049686868,38.346483493764,-0.05787348586810225,0.7076535335198939
PBR240906P00015000,15.0,0.1,0.11,279.0,1330.0,2024-09-06,PBR,4,0.1242,15.23,-0.3027719703285253,0.7313375785270482,0.005566434545154812,-0.020269749067811184,-0.0005155930875806191,29.94279132138078,-0.015101772816808957,0.6972280296714747
PBR240920P00015000,15.0,0.3,0.26,3378.0,28113.0,2024-09-20,PBR,18,0.1242,15.23,-0.3794018457931938,0.3961974172780747,0.012871433813716504,-0.009429587410836993,-0.0029792584442157252,28.40114442976019,-0.015101772816808957,0.6205981542068062
